IID,PGS_RECORD_ID,PRS
HG00275,PGS000035,57.7699
HG00276,PGS000035,53.1898
HG00277,PGS000035,54.9004
HG00278,PGS000035,52.6775
HG00280,PGS000035,55.1145
HG00281,PGS000035,50.0074
HG00282,PGS000035,57.4816
HG00284,PGS000035,48.0893
HG00285,PGS000035,56.8578
HG00288,PGS000035,55.6512
HG00290,PGS000035,53.9723
HG00304,PGS000035,54.6071
HG00306,PGS000035,57.1882
HG00308,PGS000035,48.7867
HG00309,PGS000035,57.1329
HG00310,PGS000035,50.763
HG00311,PGS000035,47.0776
HG00313,PGS000035,53.798
HG00315,PGS000035,50.7044
HG00318,PGS000035,60.6531
HG00319,PGS000035,53.5392
HG00320,PGS000035,49.648
HG00321,PGS000035,56.22
HG00323,PGS000035,57.1896
HG00324,PGS000035,54.6717
HG00325,PGS000035,55.0681
HG00326,PGS000035,56.699
HG00327,PGS000035,51.6593
HG00328,PGS000035,48.7934
HG00329,PGS000035,51.6848
HG00330,PGS000035,59.5425
HG00331,PGS000035,51.168
HG00332,PGS000035,57.1076
HG00334,PGS000035,61.1922
HG00335,PGS000035,59.5029
HG00336,PGS000035,57.3271
HG00337,PGS000035,52.8623
HG00338,PGS000035,59.1234
HG00339,PGS000035,48.6552
HG00341,PGS000035,55.7875
HG00342,PGS000035,58.5922
HG00343,PGS000035,62.1154
HG00344,PGS000035,49.3904
HG00345,PGS000035,63.2082
HG00346,PGS000035,46.3147
HG00349,PGS000035,51.0437
HG00350,PGS000035,59.4958
HG00351,PGS000035,53.6041
HG00353,PGS000035,56.557
HG00355,PGS000035,53.9517
HG00356,PGS000035,47.7275
HG00357,PGS000035,53.6843
HG00358,PGS000035,57.8503
HG00360,PGS000035,53.4697
HG00361,PGS000035,56.1437
HG00362,PGS000035,48.9614
HG00364,PGS000035,56.1092
HG00365,PGS000035,56.4543
HG00366,PGS000035,53.0956
HG00367,PGS000035,57.4891
HG00368,PGS000035,48.9158
HG00369,PGS000035,53.1792
HG00371,PGS000035,49.5464
HG00372,PGS000035,55.681
HG00373,PGS000035,50.9107
HG00375,PGS000035,61.7485
HG00376,PGS000035,49.2999
HG00378,PGS000035,53.505
HG00379,PGS000035,53.619
HG00380,PGS000035,54.4651
HG00381,PGS000035,54.7196
HG00382,PGS000035,48.7698
HG00383,PGS000035,59.118
HG00384,PGS000035,51.8944
HG01334,PGS000035,48.271
HG01500,PGS000035,46.7862
HG01501,PGS000035,54.4228
HG01503,PGS000035,49.375
HG01504,PGS000035,53.6969
HG01506,PGS000035,53.41
HG01507,PGS000035,51.1738
HG01509,PGS000035,47.03
HG01510,PGS000035,51.6697
HG01512,PGS000035,47.723
HG01513,PGS000035,54.3472
HG01515,PGS000035,45.0578
HG01516,PGS000035,50.4302
HG01518,PGS000035,55.1684
HG01519,PGS000035,53.0773
HG01521,PGS000035,49.1589
HG01522,PGS000035,45.167
HG01524,PGS000035,59.4719
HG01525,PGS000035,65.9002
HG01527,PGS000035,47.3668
HG01528,PGS000035,47.5058
HG01530,PGS000035,56.5293
HG01531,PGS000035,55.9516
HG01536,PGS000035,50.7659
HG01537,PGS000035,56.2823
HG01602,PGS000035,47.4777
HG01603,PGS000035,50.7175
HG01605,PGS000035,52.9745
HG01606,PGS000035,57.6657
HG01607,PGS000035,53.6436
HG01608,PGS000035,58.7001
HG01610,PGS000035,57.8279
HG01612,PGS000035,57.1729
HG01613,PGS000035,51.2824
HG01615,PGS000035,53.7812
HG01617,PGS000035,56.8317
HG01618,PGS000035,52.1144
HG01619,PGS000035,52.294
HG01620,PGS000035,56.039
HG01623,PGS000035,55.5412
HG01624,PGS000035,63.033
HG01625,PGS000035,56.9389
HG01626,PGS000035,54.6837
HG01628,PGS000035,55.001
HG01630,PGS000035,50.8144
HG01631,PGS000035,58.6982
HG01632,PGS000035,53.2284
HG01668,PGS000035,50.7099
HG01669,PGS000035,52.2791
HG01670,PGS000035,57.0754
HG01672,PGS000035,50.7498
HG01673,PGS000035,60.4503
HG01675,PGS000035,59.9032
HG01676,PGS000035,50.7994
HG01678,PGS000035,54.6101
HG01679,PGS000035,56.8514
HG01680,PGS000035,57.9655
HG01682,PGS000035,52.0955
HG01684,PGS000035,51.6735
HG01685,PGS000035,57.763
HG01686,PGS000035,51.9054
HG01694,PGS000035,54.7291
HG01695,PGS000035,58.476
HG01697,PGS000035,53.4936
HG01699,PGS000035,56.9096
HG01700,PGS000035,51.3603
HG01702,PGS000035,47.6654
HG01704,PGS000035,53.4661
HG01705,PGS000035,53.9992
HG01707,PGS000035,55.6369
HG01708,PGS000035,50.3031
HG01709,PGS000035,54.8968
HG01710,PGS000035,51.9753
HG01746,PGS000035,58.8723
HG01747,PGS000035,49.5088
HG01756,PGS000035,50.7774
HG01757,PGS000035,52.6676
HG01761,PGS000035,49.2988
HG01762,PGS000035,48.7033
HG01765,PGS000035,51.0011
HG01766,PGS000035,49.9619
HG01767,PGS000035,49.6393
HG01768,PGS000035,53.2174
HG01770,PGS000035,51.274
HG01771,PGS000035,50.2422
HG01773,PGS000035,52.7599
HG01775,PGS000035,53.9928
HG01776,PGS000035,49.6849
HG01777,PGS000035,52.0892
HG01779,PGS000035,51.5317
HG01781,PGS000035,52.5448
HG01783,PGS000035,58.0182
HG01784,PGS000035,49.9172
HG01785,PGS000035,52.9317
HG01786,PGS000035,54.3689
HG01789,PGS000035,51.7228
HG01790,PGS000035,49.8283
HG01791,PGS000035,56.9087
HG02215,PGS000035,57.4557
HG02219,PGS000035,52.3516
HG02220,PGS000035,52.0014
HG02221,PGS000035,55.9325
HG02223,PGS000035,54.7697
HG02224,PGS000035,47.121
HG02230,PGS000035,50.644
HG02231,PGS000035,51.706
HG02232,PGS000035,52.2661
HG02233,PGS000035,58.9116
HG02235,PGS000035,56.3332
HG02236,PGS000035,57.3422
HG02238,PGS000035,52.1105
HG02239,PGS000035,50.589
NA06984,PGS000035,62.8891
NA06985,PGS000035,50.2412
NA06986,PGS000035,49.6632
NA06989,PGS000035,52.6548
NA06994,PGS000035,49.1692
NA07000,PGS000035,51.6774
NA07037,PGS000035,52.6841
NA07048,PGS000035,54.7745
NA07051,PGS000035,53.6031
NA07056,PGS000035,52.8589
NA07347,PGS000035,47.4744
NA07357,PGS000035,52.9278
NA10847,PGS000035,55.5079
NA10851,PGS000035,49.3951
NA11829,PGS000035,47.931
NA11830,PGS000035,48.5432
NA11831,PGS000035,49.4759
NA11832,PGS000035,53.2506
NA11840,PGS000035,60.1883
NA11843,PGS000035,58.4484
NA11881,PGS000035,54.8657
NA11892,PGS000035,51.7427
NA11893,PGS000035,56.7724
NA11894,PGS000035,50.0919
NA11918,PGS000035,50.5101
NA11919,PGS000035,55.8146
NA11920,PGS000035,57.3893
NA11930,PGS000035,51.1591
NA11931,PGS000035,49.2017
NA11932,PGS000035,51.9928
NA11933,PGS000035,51.2265
NA11992,PGS000035,57.6712
NA11994,PGS000035,55.7295
NA11995,PGS000035,45.5815
NA12003,PGS000035,47.3574
NA12004,PGS000035,47.0258
NA12005,PGS000035,52.9785
NA12006,PGS000035,53.6378
NA12043,PGS000035,52.9472
NA12044,PGS000035,49.6138
NA12045,PGS000035,53.8496
NA12046,PGS000035,56.3857
NA12058,PGS000035,49.459
NA12144,PGS000035,50.849
NA12154,PGS000035,46.5354
NA12155,PGS000035,47.1639
NA12156,PGS000035,52.2726
NA12234,PGS000035,48.2519
NA12249,PGS000035,44.9762
NA12272,PGS000035,53.8183
NA12273,PGS000035,54.2283
NA12275,PGS000035,49.1145
NA12282,PGS000035,54.0111
NA12283,PGS000035,49.2662
NA12286,PGS000035,50.9968
NA12287,PGS000035,49.2807
NA12340,PGS000035,46.1364
NA12341,PGS000035,54.5739
NA12342,PGS000035,48.5076
NA12347,PGS000035,57.3988
NA12348,PGS000035,48.0418
NA12383,PGS000035,51.6999
NA12399,PGS000035,58.0427
NA12400,PGS000035,60.4248
NA12413,PGS000035,48.2344
NA12414,PGS000035,47.5963
NA12489,PGS000035,51.9982
NA12546,PGS000035,49.2654
NA12716,PGS000035,49.1886
NA12717,PGS000035,52.8152
NA12718,PGS000035,51.2638
NA12748,PGS000035,58.5689
NA12749,PGS000035,50.6879
NA12750,PGS000035,48.7708
NA12751,PGS000035,49.8976
NA12760,PGS000035,56.4518
NA12761,PGS000035,54.3423
NA12762,PGS000035,51.5766
NA12763,PGS000035,62.3152
NA12775,PGS000035,50.6352
NA12776,PGS000035,53.9544
NA12777,PGS000035,49.6138
NA12778,PGS000035,55.9938
NA12812,PGS000035,56.3404
NA12813,PGS000035,51.6771
NA12814,PGS000035,55.1686
NA12815,PGS000035,51.6405
NA12827,PGS000035,57.5217
NA12828,PGS000035,60.2516
NA12829,PGS000035,55.574
NA12830,PGS000035,53.8606
NA12842,PGS000035,53.8651
NA12843,PGS000035,49.9028
NA12872,PGS000035,57.7402
NA12873,PGS000035,53.192
NA12874,PGS000035,58.2419
NA12878,PGS000035,46.8913
NA12889,PGS000035,56.7173
NA12890,PGS000035,61.9812
NA20502,PGS000035,51.2139
NA20503,PGS000035,49.8976
NA20504,PGS000035,51.699
NA20505,PGS000035,53.7465
NA20506,PGS000035,48.5828
NA20507,PGS000035,53.4561
NA20508,PGS000035,54.9914
NA20509,PGS000035,45.9105
NA20510,PGS000035,48.7718
NA20511,PGS000035,49.5604
NA20512,PGS000035,46.038
NA20513,PGS000035,52.6596
NA20514,PGS000035,51.5163
NA20515,PGS000035,48.3817
NA20516,PGS000035,49.6534
NA20517,PGS000035,53.9746
NA20518,PGS000035,48.9199
NA20519,PGS000035,50.5036
NA20520,PGS000035,56.9546
NA20521,PGS000035,52.3825
NA20522,PGS000035,61.7177
NA20524,PGS000035,51.6606
NA20525,PGS000035,48.0684
NA20527,PGS000035,48.1512
NA20528,PGS000035,56.1092
NA20529,PGS000035,57.2223
NA20530,PGS000035,54.8737
NA20531,PGS000035,55.0822
NA20532,PGS000035,46.1538
NA20533,PGS000035,55.4645
NA20534,PGS000035,59.3325
NA20535,PGS000035,50.5808
NA20536,PGS000035,48.5787
NA20538,PGS000035,47.8232
NA20539,PGS000035,49.5742
NA20540,PGS000035,57.9129
NA20541,PGS000035,47.0716
NA20542,PGS000035,54.8332
NA20543,PGS000035,46.563
NA20544,PGS000035,55.8243
NA20581,PGS000035,52.4442
NA20582,PGS000035,58.9556
NA20585,PGS000035,48.1381
NA20586,PGS000035,50.2951
NA20587,PGS000035,48.8947
NA20588,PGS000035,50.5951
NA20589,PGS000035,53.4002
NA20752,PGS000035,47.135
NA20753,PGS000035,54.2409
NA20754,PGS000035,56.6028
NA20755,PGS000035,50.6924
NA20756,PGS000035,52.7862
NA20757,PGS000035,49.7269
NA20758,PGS000035,47.5454
NA20759,PGS000035,49.8012
NA20760,PGS000035,49.8327
NA20761,PGS000035,51.5522
NA20762,PGS000035,51.9225
NA20763,PGS000035,54.7607
NA20764,PGS000035,55.8979
NA20765,PGS000035,54.9063
NA20766,PGS000035,55.8948
NA20767,PGS000035,49.1781
NA20768,PGS000035,62.5919
NA20769,PGS000035,46.7614
NA20770,PGS000035,52.507
NA20771,PGS000035,48.6032
NA20772,PGS000035,48.5573
NA20773,PGS000035,54.3796
NA20774,PGS000035,51.2905
NA20775,PGS000035,60.984
NA20778,PGS000035,53.4977
NA20783,PGS000035,45.5001
NA20785,PGS000035,46.655
NA20786,PGS000035,49.7179
NA20787,PGS000035,55.8303
NA20790,PGS000035,54.8563
NA20792,PGS000035,47.0256
NA20795,PGS000035,51.7256
NA20796,PGS000035,54.1573
NA20797,PGS000035,52.7492
NA20798,PGS000035,51.4164
NA20799,PGS000035,54.4336
NA20800,PGS000035,52.1788
NA20801,PGS000035,50.8551
NA20802,PGS000035,58.1568
NA20803,PGS000035,52.2858
NA20804,PGS000035,51.0403
NA20805,PGS000035,55.0209
NA20806,PGS000035,54.8998
NA20807,PGS000035,48.8529
NA20808,PGS000035,55.6318
NA20809,PGS000035,50.0642
NA20810,PGS000035,57.6252
NA20811,PGS000035,48.6622
NA20812,PGS000035,55.7757
NA20813,PGS000035,51.0836
NA20814,PGS000035,57.279
NA20815,PGS000035,57.2534
NA20818,PGS000035,50.0403
NA20819,PGS000035,45.3629
NA20821,PGS000035,55.4053
NA20822,PGS000035,55.3622
NA20826,PGS000035,47.5708
NA20827,PGS000035,53.2242
NA20828,PGS000035,51.7736
NA20832,PGS000035,53.7266
HG00096,PGS000073,3.41584
HG00097,PGS000073,5.94794
HG00099,PGS000073,3.12181
HG00100,PGS000073,2.54336
HG00101,PGS000073,3.23162
HG00102,PGS000073,3.88619
HG00103,PGS000073,1.94352
HG00105,PGS000073,5.36979
HG00106,PGS000073,2.26282
HG00107,PGS000073,5.4991
HG00108,PGS000073,3.68748
HG00109,PGS000073,3.8958
HG00110,PGS000073,3.21783
HG00111,PGS000073,2.5875
HG00112,PGS000073,2.47212
HG00113,PGS000073,5.36979
HG00114,PGS000073,4.4103
HG00115,PGS000073,1.02565
HG00116,PGS000073,2.09333
HG00117,PGS000073,3.42286
HG00118,PGS000073,5.85678
HG00119,PGS000073,1.59034
HG00120,PGS000073,3.8108
HG00121,PGS000073,6.04197
HG00122,PGS000073,3.29584
HG00123,PGS000073,3.50285
HG00125,PGS000073,3.16596
HG00126,PGS000073,3.26518
HG00127,PGS000073,3.65967
HG00128,PGS000073,1.34046
HG00129,PGS000073,3.41584
HG00130,PGS000073,3.7665
HG00131,PGS000073,3.01499
HG00132,PGS000073,3.37297
HG00133,PGS000073,3.01081
HG00136,PGS000073,2.65314
HG00137,PGS000073,2.29418
HG00138,PGS000073,0.870498
HG00139,PGS000073,4.37533
HG00140,PGS000073,2.61317
HG00141,PGS000073,2.14282
HG00142,PGS000073,4.12515
HG00143,PGS000073,4.49731
HG00145,PGS000073,4.41198
HG00146,PGS000073,2.09867
HG00148,PGS000073,3.41135
HG00149,PGS000073,4.28832
HG00150,PGS000073,2.34983
HG00151,PGS000073,3.17786
HG00154,PGS000073,2.34983
HG00155,PGS000073,3.29584
HG00157,PGS000073,5.67728
HG00158,PGS000073,4.81212
HG00159,PGS000073,5.18429
HG00160,PGS000073,4.18983
HG00171,PGS000073,4.02467
HG00173,PGS000073,3.71987
HG00174,PGS000073,2.21367
HG00176,PGS000073,1.94481
HG00177,PGS000073,4.5475
HG00178,PGS000073,4.85499
HG00179,PGS000073,4.05263
HG00180,PGS000073,1.02565
HG00181,PGS000073,3.66014
HG00182,PGS000073,2.44933
HG00183,PGS000073,2.34983
HG00185,PGS000073,1.57883
HG00186,PGS000073,2.602
HG00187,PGS000073,3.43863
HG00188,PGS000073,2.38568
HG00189,PGS000073,2.80868
HG00190,PGS000073,3.83917
HG00231,PGS000073,2.696
HG00232,PGS000073,4.05263
HG00233,PGS000073,3.52363
HG00234,PGS000073,4.86231
HG00235,PGS000073,5.23401
HG00236,PGS000073,4.49731
HG00237,PGS000073,2.87266
HG00238,PGS000073,3.65911
HG00239,PGS000073,2.76414
HG00240,PGS000073,2.99395
HG00242,PGS000073,2.00116
HG00243,PGS000073,4.8553
HG00244,PGS000073,3.02232
HG00245,PGS000073,3.73034
HG00246,PGS000073,1.69813
HG00250,PGS000073,3.61766
HG00251,PGS000073,3.38716
HG00252,PGS000073,3.50285
HG00253,PGS000073,4.36744
HG00254,PGS000073,0.827634
HG00255,PGS000073,3.98898
HG00256,PGS000073,2.29546
HG00257,PGS000073,1.54298
HG00258,PGS000073,4.60251
HG00259,PGS000073,4.60282
HG00260,PGS000073,4.23898
HG00261,PGS000073,1.94801
HG00262,PGS000073,4.52599
HG00263,PGS000073,4.00976
HG00264,PGS000073,3.96832
HG00265,PGS000073,2.45635
HG00266,PGS000073,2.45635
HG00267,PGS000073,2.27269
HG00268,PGS000073,5.70612
HG00269,PGS000073,2.44933
HG00271,PGS000073,3.96146
HG00272,PGS000073,1.58585
HG00273,PGS000073,3.27864
HG00274,PGS000073,2.602
HG00275,PGS000073,4.99077
HG00276,PGS000073,2.34983
HG00277,PGS000073,4.49731
HG00278,PGS000073,3.28065
HG00280,PGS000073,2.09867
HG00281,PGS000073,2.722
HG00282,PGS000073,4.25515
HG00284,PGS000073,2.87266
HG00285,PGS000073,3.77449
HG00288,PGS000073,1.69813
HG00290,PGS000073,2.44933
HG00304,PGS000073,2.48662
HG00306,PGS000073,2.87266
HG00308,PGS000073,1.741
HG00309,PGS000073,2.34983
HG00310,PGS000073,3.49694
HG00311,PGS000073,3.15766
HG00313,PGS000073,4.081
HG00315,PGS000073,4.17533
HG00318,PGS000073,4.88367
HG00319,PGS000073,3.53813
HG00320,PGS000073,3.13832
HG00321,PGS000073,3.60379
HG00323,PGS000073,3.59701
HG00324,PGS000073,3.37267
HG00325,PGS000073,3.39449
HG00326,PGS000073,3.30285
HG00327,PGS000073,2.807
HG00328,PGS000073,2.30697
HG00329,PGS000073,0.827634
HG00330,PGS000073,1.31518
HG00331,PGS000073,2.34983
HG00332,PGS000073,3.74514
HG00334,PGS000073,2.83596
HG00335,PGS000073,2.30697
HG00336,PGS000073,3.18747
HG00337,PGS000073,3.83349
HG00338,PGS000073,1.9365
HG00339,PGS000073,2.11445
HG00341,PGS000073,3.34572
HG00342,PGS000073,4.33118
HG00343,PGS000073,2.67181
HG00344,PGS000073,6.36426
HG00345,PGS000073,2.09867
HG00346,PGS000073,2.31697
HG00349,PGS000073,2.05581
HG00350,PGS000073,1.99216
HG00351,PGS000073,4.1915
HG00353,PGS000073,4.9846
HG00355,PGS000073,4.50464
HG00356,PGS000073,3.23033
HG00357,PGS000073,2.54336
HG00358,PGS000073,3.79631
HG00360,PGS000073,3.29584
HG00361,PGS000073,4.4103
HG00362,PGS000073,3.20882
HG00364,PGS000073,1.69813
HG00365,PGS000073,2.44933
HG00366,PGS000073,3.29584
HG00367,PGS000073,3.3298
HG00368,PGS000073,4.17533
HG00369,PGS000073,3.53813
HG00371,PGS000073,4.52615
HG00372,PGS000073,2.35984
HG00373,PGS000073,1.98767
HG00375,PGS000073,4.28801
HG00376,PGS000073,1.07302
HG00378,PGS000073,1.94352
HG00379,PGS000073,4.27651
HG00380,PGS000073,2.29418
HG00381,PGS000073,3.07363
HG00382,PGS000073,6.36426
HG00383,PGS000073,3.39449
HG00384,PGS000073,1.59034
HG01334,PGS000073,3.84902
HG01500,PGS000073,4.05964
HG01501,PGS000073,5.72747
HG01503,PGS000073,3.47414
HG01504,PGS000073,2.50049
HG01506,PGS000073,3.41026
HG01507,PGS000073,1.79286
HG01509,PGS000073,2.55685
HG01510,PGS000073,4.09677
HG01512,PGS000073,2.54534
HG01513,PGS000073,4.72511
HG01515,PGS000073,3.13759
HG01516,PGS000073,3.26518
HG01518,PGS000073,4.31898
HG01519,PGS000073,3.04666
HG01521,PGS000073,4.68983
HG01522,PGS000073,2.41348
HG01524,PGS000073,3.28596
HG01525,PGS000073,1.18531
HG01527,PGS000073,4.38879
HG01528,PGS000073,3.26518
HG01530,PGS000073,4.24515
HG01531,PGS000073,3.99429
HG01536,PGS000073,1.741
HG01537,PGS000073,2.01294
HG01602,PGS000073,3.05816
HG01603,PGS000073,1.86228
HG01605,PGS000073,2.91681
HG01606,PGS000073,2.09867
HG01607,PGS000073,3.20882
HG01608,PGS000073,3.57352
HG01610,PGS000073,3.23232
HG01612,PGS000073,4.38879
HG01613,PGS000073,4.62464
HG01615,PGS000073,3.47448
HG01617,PGS000073,2.8298
HG01618,PGS000073,3.1255
HG01619,PGS000073,2.76414
HG01620,PGS000073,1.18531
HG01623,PGS000073,1.94801
HG01624,PGS000073,2.50248
HG01625,PGS000073,3.24611
HG01626,PGS000073,2.30767
HG01628,PGS000073,2.41348
HG01630,PGS000073,2.51398
HG01631,PGS000073,3.77351
HG01632,PGS000073,2.71498
HG01668,PGS000073,4.39684
HG01669,PGS000073,3.996
HG01670,PGS000073,3.76817
HG01672,PGS000073,1.6422
HG01673,PGS000073,2.89569
HG01675,PGS000073,3.20882
HG01676,PGS000073,2.78861
HG01678,PGS000073,2.26282
HG01679,PGS000073,5.39816
HG01680,PGS000073,4.52599
HG01682,PGS000073,2.97817
HG01684,PGS000073,4.13216
HG01685,PGS000073,2.25748
HG01686,PGS000073,4.05995
HG01694,PGS000073,3.62681
HG01695,PGS000073,2.56329
HG01697,PGS000073,3.73065
HG01699,PGS000073,2.09165
HG01700,PGS000073,4.74646
HG01702,PGS000073,2.70049
HG01704,PGS000073,3.81766
HG01705,PGS000073,2.56329
HG01707,PGS000073,1.75
HG01708,PGS000073,4.57786
HG01709,PGS000073,2.71395
HG01710,PGS000073,1.34046
HG01746,PGS000073,0.926852
HG01747,PGS000073,2.86015
HG01756,PGS000073,1.02565
HG01757,PGS000073,2.54336
HG01761,PGS000073,2.80868
HG01762,PGS000073,2.65634
HG01765,PGS000073,1.99216
HG01766,PGS000073,4.4103
HG01767,PGS000073,1.14245
HG01768,PGS000073,1.54747
HG01770,PGS000073,3.38747
HG01771,PGS000073,4.43898
HG01773,PGS000073,4.05263
HG01775,PGS000073,3.22231
HG01776,PGS000073,3.25465
HG01777,PGS000073,2.70049
HG01779,PGS000073,2.41348
HG01781,PGS000073,3.47448
HG01783,PGS000073,4.9248
HG01784,PGS000073,4.21118
HG01785,PGS000073,3.668
HG01786,PGS000073,2.45833
HG01789,PGS000073,3.71688
HG01790,PGS000073,4.081
HG01791,PGS000073,3.01402
HG02215,PGS000073,2.65634
HG02219,PGS000073,4.37533
HG02220,PGS000073,2.91681
HG02221,PGS000073,5.36979
HG02223,PGS000073,4.72511
HG02224,PGS000073,2.76414
HG02230,PGS000073,1.43717
HG02231,PGS000073,2.50666
HG02232,PGS000073,3.98697
HG02233,PGS000073,2.19917
HG02235,PGS000073,2.50049
HG02236,PGS000073,4.09644
HG02238,PGS000073,4.16832
HG02239,PGS000073,4.03813
NA06984,PGS000073,2.27269
NA06985,PGS000073,5.14143
NA06986,PGS000073,4.37533
NA06989,PGS000073,2.45763
NA06994,PGS000073,3.21584
NA07000,PGS000073,3.12181
NA07037,PGS000073,3.17465
NA07048,PGS000073,5.87813
NA07051,PGS000073,5.1698
NA07056,PGS000073,2.54336
NA07347,PGS000073,2.40646
NA07357,PGS000073,2.18568
NA10847,PGS000073,2.66336
NA10851,PGS000073,4.17503
NA11829,PGS000073,3.61065
NA11830,PGS000073,2.80829
NA11831,PGS000073,4.4103
NA11832,PGS000073,1.91643
NA11840,PGS000073,2.5875
NA11843,PGS000073,3.10933
NA11881,PGS000073,6.36426
NA11892,PGS000073,4.7475
NA11893,PGS000073,3.61065
NA11894,PGS000073,3.07967
NA11918,PGS000073,5.52045
NA11919,PGS000073,2.50049
NA11920,PGS000073,3.41584
NA11930,PGS000073,5.41998
NA11931,PGS000073,4.76096
NA11932,PGS000073,3.65351
NA11933,PGS000073,2.75235
NA11992,PGS000073,2.41348
NA11994,PGS000073,4.12515
NA11995,PGS000073,3.50396
NA12003,PGS000073,4.86231
NA12004,PGS000073,4.76096
NA12005,PGS000073,5.29825
NA12006,PGS000073,4.15398
NA12043,PGS000073,2.34983
NA12044,PGS000073,4.76263
NA12045,PGS000073,2.29418
NA12046,PGS000073,3.20882
NA12058,PGS000073,3.996
NA12144,PGS000073,3.20882
NA12154,PGS000073,4.17503
NA12155,PGS000073,3.5665
NA12156,PGS000073,3.61065
NA12234,PGS000073,3.05816
NA12249,PGS000073,3.41135
NA12272,PGS000073,3.47247
NA12273,PGS000073,3.07895
NA12275,PGS000073,4.6103
NA12282,PGS000073,2.92798
NA12283,PGS000073,1.82801
NA12286,PGS000073,3.86052
NA12287,PGS000073,3.10933
NA12340,PGS000073,4.72511
NA12341,PGS000073,4.68983
NA12342,PGS000073,3.21584
NA12347,PGS000073,1.98767
NA12348,PGS000073,2.50049
NA12383,PGS000073,2.30034
NA12399,PGS000073,5.35499
NA12400,PGS000073,3.47247
NA12413,PGS000073,6.0136
NA12414,PGS000073,2.50248
NA12489,PGS000073,2.70049
NA12546,PGS000073,3.8532
NA12716,PGS000073,4.30178
NA12717,PGS000073,3.3215
NA12718,PGS000073,4.54048
NA12748,PGS000073,4.31898
NA12749,PGS000073,3.41584
NA12750,PGS000073,4.81212
NA12751,PGS000073,3.20882
NA12760,PGS000073,4.21118
NA12761,PGS000073,4.4103
NA12762,PGS000073,3.62514
NA12763,PGS000073,4.4103
NA12775,PGS000073,2.90301
NA12776,PGS000073,1.58713
NA12777,PGS000073,4.52599
NA12778,PGS000073,2.94518
NA12812,PGS000073,4.07682
NA12813,PGS000073,3.50285
NA12814,PGS000073,5.59027
NA12815,PGS000073,2.55236
NA12827,PGS000073,2.88512
NA12828,PGS000073,4.08832
NA12829,PGS000073,4.76096
NA12830,PGS000073,2.05748
NA12842,PGS000073,2.66336
NA12843,PGS000073,5.27546
NA12872,PGS000073,2.50049
NA12873,PGS000073,4.78375
NA12874,PGS000073,2.76166
NA12878,PGS000073,2.09867
NA12889,PGS000073,5.52045
NA12890,PGS000073,3.45999
NA20502,PGS000073,2.56613
NA20503,PGS000073,1.741
NA20504,PGS000073,2.70751
NA20505,PGS000073,2.28169
NA20506,PGS000073,2.15054
NA20507,PGS000073,2.02352
NA20508,PGS000073,2.14282
NA20509,PGS000073,4.03917
NA20510,PGS000073,1.43519
NA20511,PGS000073,2.4738
NA20512,PGS000073,2.32146
NA20513,PGS000073,2.79452
NA20514,PGS000073,1.82801
NA20515,PGS000073,3.18213
NA20516,PGS000073,2.76414
NA20517,PGS000073,3.37297
NA20518,PGS000073,4.81212
NA20519,PGS000073,3.93766
NA20520,PGS000073,1.741
NA20521,PGS000073,4.38879
NA20522,PGS000073,3.10933
NA20524,PGS000073,4.69731
NA20525,PGS000073,1.741
NA20527,PGS000073,4.76096
NA20528,PGS000073,2.70049
NA20529,PGS000073,1.90515
NA20530,PGS000073,4.23685
NA20531,PGS000073,4.21061
NA20532,PGS000073,4.38235
NA20533,PGS000073,3.26518
NA20534,PGS000073,1.60162
